epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,is_best,stopped
1,23991.4698,18188.9883,2e-06,-1.378973,1.499798,134.8665,True,False
2,18794.884,12607.1644,1e-06,-0.648916,1.24864,112.2816,True,False
3,12895.4774,8585.2219,1e-06,-0.122878,1.030396,92.6565,True,False
4,9746.7128,7651.7813,1e-06,-0.000791,0.972769,87.4745,True,False
5,9091.1072,7706.6106,1e-06,-0.007963,0.976248,87.7873,False,False
6,9016.378,7738.2896,1e-06,-0.012106,0.978252,87.9675,False,False
7,9053.2968,7750.7351,1e-06,-0.013734,0.979039,88.0383,False,False
8,9026.7222,7737.8594,1e-06,-0.01205,0.978225,87.9651,False,False
9,9021.2194,7743.1824,1e-06,-0.012746,0.978562,87.9954,False,False
10,9039.6658,7746.6423,1e-06,-0.013198,0.97878,88.015,False,False
11,9045.4725,7746.992,1e-06,-0.013244,0.978802,88.017,False,False
12,9039.7372,7739.3565,0.0,-0.012246,0.97832,87.9736,False,False
13,9027.5933,7754.3371,0.0,-0.014205,0.979266,88.0587,False,False
14,9038.7307,7750.8368,0.0,-0.013747,0.979045,88.0388,False,False
15,9033.229,7740.3061,0.0,-0.01237,0.97838,87.979,False,False
16,9051.0092,7734.6815,0.0,-0.011634,0.978024,87.947,False,False
17,9024.3834,7740.1988,0.0,-0.012356,0.978373,87.9784,False,False
18,9054.6927,7723.9326,0.0,-0.010228,0.977345,87.8859,False,False
19,9036.8968,7729.5767,0.0,-0.010966,0.977702,87.918,False,False
20,9048.5807,7753.8556,0.0,-0.014142,0.979236,88.056,False,False
21,9061.2307,7732.3653,0.0,-0.011331,0.977878,87.9339,False,False
22,9042.5491,7771.4238,0.0,-0.01644,0.980345,88.1557,False,False
23,9036.3993,7728.7359,0.0,-0.010856,0.977648,87.9132,False,False
24,9036.8206,7758.2298,0.0,-0.014714,0.979512,88.0808,False,False
25,9046.2496,7743.7816,0.0,-0.012824,0.9786,87.9988,False,False
26,9041.2995,7741.7795,0.0,-0.012562,0.978473,87.9874,False,False
