epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,is_best,stopped
1,8693.3871,6419.6095,5e-06,-2.67308,1.878401,80.1225,True,False
2,5303.8106,3173.2006,2e-06,-0.815597,1.320635,56.3312,True,False
3,2527.4761,1798.7804,2e-06,-0.0292,0.994313,42.412,True,False
4,1771.9373,1763.8454,2e-06,-0.009212,0.98461,41.9982,True,False
5,1734.7797,1770.4397,2e-06,-0.012985,0.986449,42.0766,False,False
6,1733.8527,1771.29,2e-06,-0.013471,0.986686,42.0867,False,False
7,1738.9683,1770.8046,2e-06,-0.013194,0.986551,42.0809,False,False
8,1741.173,1768.8558,2e-06,-0.012079,0.986008,42.0578,False,False
9,1738.1848,1771.7756,2e-06,-0.013749,0.986821,42.0925,False,False
10,1736.06,1768.9512,2e-06,-0.012133,0.986034,42.0589,False,False
11,1736.3437,1768.4022,2e-06,-0.011819,0.985881,42.0524,False,False
12,1734.9659,1774.4598,1e-06,-0.015285,0.987568,42.1243,False,False
13,1739.8863,1772.2438,1e-06,-0.014017,0.986952,42.098,False,False
14,1738.1141,1768.9386,1e-06,-0.012126,0.986031,42.0588,False,False
15,1735.0386,1769.9127,1e-06,-0.012683,0.986302,42.0703,False,False
16,1739.6102,1761.6877,1e-06,-0.007977,0.984008,41.9725,True,False
17,1735.7684,1777.5876,1e-06,-0.017075,0.988438,42.1614,False,False
18,1735.1992,1772.3884,1e-06,-0.0141,0.986992,42.0997,False,False
19,1734.4334,1774.8568,1e-06,-0.015512,0.987679,42.1291,False,False
20,1731.8055,1769.5706,1e-06,-0.012488,0.986207,42.0663,False,False
21,1736.643,1766.6469,1e-06,-0.010815,0.985392,42.0315,False,False
22,1736.2816,1774.8399,1e-06,-0.015503,0.987674,42.1288,False,False
23,1728.8947,1767.6015,1e-06,-0.011361,0.985658,42.0429,False,False
24,1734.2959,1778.8179,1e-06,-0.017779,0.98878,42.176,False,False
25,1734.6239,1766.6233,1e-06,-0.010801,0.985385,42.0312,False,False
26,1732.3361,1763.5284,1e-06,-0.009031,0.984522,41.9944,False,False
27,1734.4156,1772.7254,1e-06,-0.014293,0.987086,42.1037,False,False
28,1733.1578,1767.6183,0.0,-0.011371,0.985663,42.0431,False,False
29,1734.5367,1771.0706,0.0,-0.013346,0.986625,42.0841,False,False
30,1737.0307,1763.2232,2e-06,-0.008856,0.984437,41.9908,False,False
31,1734.6117,1765.7094,5e-06,-0.010278,0.98513,42.0203,False,False
32,1730.7893,1769.1363,8e-06,-0.012239,0.986086,42.0611,False,False
33,1740.0765,1767.9437,1.4e-05,-0.011557,0.985754,42.0469,False,False
34,1732.8201,1774.3423,2.7e-05,-0.015218,0.987536,42.1229,False,False
35,1735.0936,1764.5831,9.3e-05,-0.009634,0.984816,42.0069,False,False
36,1637.4225,1027.0637,0.333389,0.412349,0.751334,32.0478,True,False
37,447.4462,475.9583,0.821979,0.727673,0.511468,21.8165,True,False
38,311.4053,403.0511,0.865256,0.769388,0.470667,20.0761,True,False
39,281.6516,344.8722,0.899697,0.802676,0.435375,18.5707,True,False
40,267.4143,391.8737,0.908166,0.775783,0.464095,19.7958,False,False
41,261.4022,423.5801,0.875206,0.757642,0.482505,20.5811,False,False
42,243.8001,315.8223,0.901332,0.819297,0.416635,17.7714,True,False
43,254.9187,298.6513,0.871123,0.829122,0.40515,17.2815,True,False
44,235.2041,328.2815,0.901293,0.812169,0.424773,18.1185,False,False
45,232.2538,334.6686,0.961729,0.808514,0.428886,18.294,False,False
46,233.0577,381.0335,0.943658,0.781986,0.457631,19.5201,False,False
47,233.5685,313.2437,0.945826,0.820773,0.41493,17.6987,False,False
48,218.4502,296.1923,0.915069,0.830529,0.403479,17.2102,True,False
49,217.2156,312.5445,0.892772,0.821173,0.414467,17.6789,False,False
50,219.6068,263.5791,0.89831,0.849189,0.380618,16.2351,True,False
51,216.6464,260.5084,0.933715,0.850946,0.378395,16.1403,True,False
52,206.1129,242.189,0.902624,0.861428,0.364847,15.5624,True,False
53,210.2594,263.8261,0.902197,0.849048,0.380797,16.2427,False,False
54,210.3421,269.3376,0.909686,0.845894,0.384754,16.4115,False,False
55,203.6818,270.1714,0.956699,0.845417,0.385349,16.4369,False,False
56,201.7452,252.0745,0.929724,0.855772,0.372219,15.8769,False,False
57,200.8216,266.7059,0.960025,0.8474,0.382869,16.3311,False,False
58,201.9904,234.6133,0.92936,0.865762,0.359096,15.3171,True,False
59,200.5186,244.0092,0.912166,0.860386,0.366216,15.6208,False,False
60,199.9233,235.1927,0.935595,0.865431,0.359539,15.336,False,False
61,195.0449,249.3205,0.938325,0.857347,0.37018,15.7899,False,False
62,197.8794,254.4022,0.923072,0.85444,0.373934,15.95,False,False
63,190.3037,304.3177,0.960179,0.82588,0.408976,17.4447,False,False
64,192.9296,226.636,0.943601,0.870327,0.352938,15.0544,True,False
65,191.0108,253.3028,0.92403,0.855069,0.373125,15.9155,False,False
66,192.737,272.0616,0.96545,0.844336,0.386694,16.4943,False,False
67,190.8809,234.7208,0.935354,0.865701,0.359178,15.3206,False,False
68,190.8364,215.8475,0.928529,0.876499,0.344435,14.6917,True,False
69,185.9063,260.3938,0.941065,0.851012,0.378311,16.1367,False,False
70,183.7135,213.2265,0.9345,0.877999,0.342338,14.6023,True,False
71,187.0196,257.3267,0.924974,0.852766,0.376077,16.0414,False,False
72,185.3598,250.8901,0.95026,0.856449,0.371343,15.8395,False,False
73,185.8441,222.37,0.937652,0.872768,0.349601,14.9121,False,False
74,178.6324,230.2246,0.92973,0.868273,0.355721,15.1732,False,False
75,181.4297,223.6284,0.954778,0.872048,0.350588,14.9542,False,False
76,181.2957,269.3252,0.939698,0.845901,0.384745,16.4111,False,False
77,191.276,268.1863,0.950915,0.846553,0.38393,16.3764,False,False
78,180.6854,227.239,0.95137,0.869982,0.353407,15.0744,False,False
79,178.0657,235.3651,0.943224,0.865332,0.359671,15.3416,False,False
