epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,is_best,stopped
1,22398.3857,21917.746,2e-06,-1.284371,1.506981,148.0464,True,False
2,15825.7549,13963.4222,1e-06,-0.455334,1.202834,118.1669,True,False
3,10069.0308,10081.1695,1e-06,-0.050707,1.022034,100.405,True,False
4,8656.4615,9652.9732,1e-06,-0.006078,1.000093,98.2495,True,False
5,8613.496,9637.5383,1e-06,-0.00447,0.999293,98.171,True,False
6,8594.9563,9636.7509,1e-06,-0.004388,0.999253,98.167,True,False
7,8602.652,9643.2653,1e-06,-0.005067,0.99959,98.2001,False,False
8,8594.7196,9637.7994,1e-06,-0.004497,0.999307,98.1723,False,False
9,8620.9685,9632.3589,1e-06,-0.00393,0.999025,98.1446,True,False
10,8588.4212,9638.2237,1e-06,-0.004541,0.999329,98.1745,False,False
11,8617.1692,9637.6188,1e-06,-0.004478,0.999298,98.1714,False,False
12,8603.2266,9639.1128,1e-06,-0.004634,0.999375,98.179,False,False
13,8594.6993,9639.105,1e-06,-0.004633,0.999375,98.1789,False,False
14,8599.7358,9634.1206,0.0,-0.004113,0.999116,98.1536,False,False
15,8606.8335,9639.8844,0.0,-0.004714,0.999415,98.1829,False,False
16,8594.6114,9654.0773,0.0,-0.006193,1.000151,98.2552,False,False
17,8621.1079,9649.419,0.0,-0.005708,0.999909,98.2315,False,False
18,8597.7374,9630.6655,0.0,-0.003753,0.998937,98.1359,True,False
19,8616.6565,9637.251,0.0,-0.00444,0.999279,98.1695,False,False
20,8598.6534,9643.4867,0.0,-0.00509,0.999602,98.2013,False,False
21,8610.1864,9635.0393,0.0,-0.004209,0.999164,98.1582,False,False
22,8592.8372,9641.1007,0.0,-0.004841,0.999478,98.1891,False,False
23,8595.3075,9636.541,0.0,-0.004366,0.999242,98.1659,False,False
24,8600.1951,9618.076,0.0,-0.002441,0.998284,98.0718,True,False
25,8604.8214,9633.3198,3e-06,-0.00403,0.999075,98.1495,False,False
26,8626.1089,9663.899,7e-06,-0.007217,1.000659,98.3051,False,False
27,8583.8092,9657.4913,1.7e-05,-0.006549,1.000327,98.2725,False,False
28,8608.8174,9624.4338,0.000142,-0.003104,0.998614,98.1042,False,False
29,7451.7053,5064.5131,0.549702,0.472153,0.724401,71.1654,True,False
30,3697.8294,3897.0816,0.675408,0.593828,0.635448,62.4266,True,False
31,3314.2389,3605.0642,0.752788,0.624263,0.611176,60.0422,True,False
32,3230.8211,3400.0087,0.829113,0.645635,0.59354,58.3096,True,False
33,3090.4474,3242.45,0.792632,0.662057,0.579624,56.9425,True,False
34,2951.8668,3269.7501,0.81444,0.659211,0.582059,57.1817,False,False
35,2818.7087,2926.4888,0.825513,0.694988,0.55066,54.097,True,False
36,2696.5552,3004.6626,0.783251,0.68684,0.557966,54.8148,False,False
37,2633.2966,2891.4318,0.787708,0.698641,0.547352,53.772,True,False
38,2540.2404,2657.1295,0.860192,0.723061,0.524706,51.5474,True,False
39,2507.7885,3074.0862,0.898684,0.679604,0.564375,55.4444,False,False
40,2420.7464,2659.3102,0.912633,0.722834,0.524922,51.5685,False,False
41,2457.5476,2580.4934,0.902489,0.731049,0.517084,50.7986,True,False
42,2356.2987,2546.6126,0.898319,0.73458,0.513679,50.464,True,False
43,2406.6725,2897.5869,0.8866,0.698,0.547934,53.8292,False,False
44,2343.9494,2591.5024,0.907793,0.729901,0.518186,50.9068,False,False
45,2283.1528,2735.0227,0.874975,0.714943,0.532342,52.2974,False,False
46,2290.3831,2561.7587,0.897472,0.733001,0.515204,50.6138,False,False
47,2246.7314,2859.2217,0.932613,0.701998,0.544294,53.4717,False,False
48,2220.2072,2527.7975,0.906301,0.736541,0.511777,50.2772,True,False
49,2235.8206,2483.8049,0.893914,0.741126,0.507304,49.8378,True,False
50,2203.9338,2736.4298,0.921643,0.714796,0.532479,52.3109,False,False
51,2202.0047,2456.6155,0.960132,0.74396,0.50452,49.5643,True,False
52,2166.1364,2468.0667,0.860887,0.742766,0.505695,49.6796,False,False
53,2196.8867,2694.1929,0.861138,0.719199,0.528353,51.9056,False,False
54,2189.8927,2521.6824,0.923875,0.737178,0.511158,50.2164,False,False
55,2118.5481,2481.9064,0.933225,0.741324,0.507111,49.8187,False,False
56,2154.5994,2422.6342,0.898023,0.747502,0.501019,49.2203,True,False
57,2135.2317,2669.8281,0.920317,0.721738,0.525959,51.6704,False,False
58,2144.3631,2531.1689,0.905446,0.73619,0.512119,50.3107,False,False
59,2079.5559,2661.2819,0.930775,0.722629,0.525116,51.5876,False,False
60,2114.1532,2489.6987,0.926529,0.740512,0.507906,49.8969,False,False
61,2044.0519,2727.8816,0.912882,0.715687,0.531646,52.2291,False,False
62,2052.4381,2444.0056,0.944813,0.745274,0.503224,49.4369,False,False
63,2039.0501,2381.9885,0.912846,0.751738,0.496798,48.8056,True,False
64,1972.8273,2505.2395,0.913596,0.738892,0.509489,50.0524,False,False
65,2011.1443,2498.3217,0.918252,0.739613,0.508785,49.9832,False,False
66,1985.6744,2671.0018,0.95161,0.721616,0.526074,51.6817,False,False
67,1964.7396,2424.5097,0.896188,0.747306,0.501213,49.2393,False,False
68,1952.7451,2613.1751,0.912417,0.727643,0.520348,51.1192,False,False
69,1934.0395,2481.787,0.870937,0.741336,0.507098,49.8175,False,False
70,1943.333,2617.2662,0.985373,0.727216,0.520756,51.1592,False,False
71,1884.8524,2308.4268,0.881961,0.759405,0.489067,48.0461,True,False
72,1922.3367,2341.3327,0.944624,0.755975,0.49254,48.3873,False,False
73,1898.3445,2564.9881,0.963013,0.732665,0.515528,50.6457,False,False
74,1866.4187,2367.4511,0.895799,0.753253,0.49528,48.6565,False,False
75,1849.3514,2448.515,0.917606,0.744804,0.503688,49.4825,False,False
76,1834.5101,2513.4354,0.927876,0.738038,0.510321,50.1342,False,False
77,1808.5198,2384.3525,0.946784,0.751492,0.497044,48.8298,False,False
78,1867.253,2328.913,0.948999,0.75727,0.491232,48.2588,False,False
79,1858.0346,2581.0181,0.958486,0.730994,0.517137,50.8037,False,False
80,1799.3139,2532.4876,0.940296,0.736052,0.512252,50.3238,False,False
81,1831.2486,2588.183,0.959339,0.730247,0.517854,50.8742,False,False
82,1757.365,2313.9617,0.910719,0.758828,0.489653,48.1037,False,False
83,1796.8483,2171.2323,0.948626,0.773704,0.474311,46.5965,True,False
84,1733.379,2377.2534,0.931981,0.752231,0.496304,48.7571,False,False
85,1739.9106,2385.3352,0.942969,0.751389,0.497147,48.8399,False,False
86,1721.8992,2662.7263,0.962382,0.722478,0.525259,51.6016,False,False
87,1736.5028,2686.6543,0.928331,0.719984,0.527613,51.8329,False,False
88,1762.9723,2545.3079,0.943144,0.734716,0.513547,50.451,False,False
89,1730.5714,2176.8533,0.924657,0.773118,0.474924,46.6568,False,False
90,1688.8709,2522.2124,0.948176,0.737123,0.511212,50.2216,False,False
91,1669.3743,2679.3644,0.934147,0.720744,0.526897,51.7626,False,False
92,1703.8789,2332.4387,0.937671,0.756902,0.491604,48.2953,False,False
93,1742.6568,2882.9427,0.906712,0.699526,0.546548,53.693,False,False
94,1691.4421,2674.1365,0.937584,0.721289,0.526383,51.7121,False,False
95,1690.4272,2374.5074,0.948631,0.752518,0.496017,48.7289,False,False
96,1610.0534,2305.143,0.926212,0.759747,0.488719,48.0119,False,False
97,1644.3612,2609.9966,0.926009,0.727974,0.520032,51.0881,False,False
98,1570.8513,2169.6722,0.920033,0.773867,0.47414,46.5797,True,False
