epoch,tr_loss,va_loss,va_PDR,va_R2,va_CBR,va_RMSE,is_best,stopped
1,23708.5418,17788.0677,2e-06,-1.326536,1.483177,133.3719,True,False
2,18402.6011,12337.1713,1e-06,-0.613603,1.235197,111.0728,True,False
3,12605.9559,8399.1619,1e-06,-0.098543,1.01917,91.6469,True,False
4,9601.6748,7645.8722,1e-06,-1.9e-05,0.972393,87.4407,True,False
5,9071.5428,7721.3434,1e-06,-0.00989,0.977181,87.8712,False,False
6,9046.0138,7754.6963,1e-06,-0.014252,0.979289,88.0608,False,False
7,9021.0096,7742.0782,1e-06,-0.012601,0.978492,87.9891,False,False
8,9040.2522,7745.0616,1e-06,-0.012992,0.978681,88.006,False,False
9,9029.0434,7736.1282,1e-06,-0.011823,0.978116,87.9553,False,False
10,9025.3562,7741.8489,1e-06,-0.012572,0.978477,87.9878,False,False
11,9042.1212,7749.9401,1e-06,-0.01363,0.978989,88.0337,False,False
12,9041.9828,7737.0226,1e-06,-0.01194,0.978172,87.9604,False,False
13,9068.7793,7745.2839,1e-06,-0.013021,0.978695,88.0073,False,False
14,9036.6889,7734.4778,1e-06,-0.011607,0.978012,87.9459,False,False
15,9058.5367,7722.4146,0.0,-0.01003,0.977249,87.8773,False,False
16,9033.2526,7742.6727,0.0,-0.012679,0.97853,87.9925,False,False
17,9065.7699,7731.1622,0.0,-0.011174,0.977802,87.927,False,False
18,9049.2662,7739.5286,0.0,-0.012268,0.978331,87.9746,False,False
19,9046.297,7758.719,0.0,-0.014778,0.979543,88.0836,False,False
20,9023.0102,7749.5824,0.0,-0.013583,0.978966,88.0317,False,False
21,9018.4126,7743.0504,0.0,-0.012729,0.978553,87.9946,False,False
22,9034.0978,7757.915,0.0,-0.014673,0.979492,88.079,False,False
23,9042.7729,7739.4062,0.0,-0.012252,0.978323,87.9739,False,False
24,9046.1847,7754.7845,0.0,-0.014263,0.979295,88.0612,False,False
25,9020.6466,7744.6619,0.0,-0.012939,0.978655,88.0038,False,False
26,9030.6116,7742.8343,0.0,-0.0127,0.97854,87.9934,False,False
27,9041.3915,7735.3728,0.0,-0.011725,0.978068,87.951,False,False
28,9050.2329,7761.5132,0.0,-0.015143,0.979719,88.0994,False,False
29,9040.934,7759.3217,0.0,-0.014857,0.979581,88.087,False,False
30,9025.3675,7728.2431,0.0,-0.010792,0.977617,87.9104,False,False
31,9053.6151,7754.836,1e-06,-0.01427,0.979298,88.0615,False,False
32,9056.3467,7741.328,2e-06,-0.012503,0.978445,87.9848,False,False
33,9046.9236,7769.3626,4e-06,-0.01617,0.980215,88.144,False,False
34,9025.8469,7742.3599,7e-06,-0.012638,0.97851,87.9907,False,False
35,9031.4579,7750.8968,2e-05,-0.013755,0.979049,88.0392,False,False
36,9016.7214,7434.4841,0.020946,0.027629,0.958857,86.2235,True,False
37,5919.1581,3026.8358,0.743522,0.604114,0.611819,55.0167,True,False
38,3749.6589,2840.6618,0.841779,0.628464,0.592705,53.2979,True,False
39,3378.144,3034.5616,0.743533,0.603104,0.612599,55.0869,False,False
40,3132.3737,2760.6971,0.871219,0.638923,0.584303,52.5423,True,False
41,2899.3246,2459.9687,0.85801,0.678256,0.551561,49.5981,True,False
42,2842.7265,2425.5167,0.895138,0.682762,0.547685,49.2495,True,False
43,2652.5559,2635.8497,0.826133,0.655252,0.570938,51.3405,False,False
44,2656.58,2624.5167,0.886344,0.656734,0.569709,51.23,False,False
45,2605.6175,2451.7231,0.810366,0.679334,0.550635,49.5149,False,False
46,2543.4669,2477.7804,0.862963,0.675926,0.553554,49.7773,False,False
47,2501.9093,2579.1207,0.821151,0.662672,0.56476,50.785,False,False
48,2460.041,2714.8266,0.937863,0.644923,0.579428,52.104,False,False
49,2473.2124,2292.4125,0.935495,0.700171,0.532445,47.8791,True,False
50,2416.3734,2499.3673,0.817748,0.673103,0.55596,49.9937,False,False
51,2415.4968,2679.3151,0.923696,0.649567,0.575626,51.7621,False,False
52,2398.3215,2208.7485,0.838065,0.711113,0.522639,46.9973,True,False
53,2367.7246,2422.8284,0.835382,0.683114,0.547381,49.2222,False,False
54,2323.5309,2320.7692,0.798213,0.696462,0.535728,48.1744,False,False
55,2427.7001,2275.3372,0.908402,0.702404,0.530458,47.7005,False,False
56,2358.5644,2246.8078,0.854013,0.706136,0.527122,47.4005,False,False
57,2288.5871,2853.9045,0.868068,0.626732,0.594084,53.4219,False,False
58,2281.7665,2322.2033,0.834992,0.696275,0.535894,48.1892,False,False
59,2346.6631,2733.5203,0.982983,0.642478,0.58142,52.2831,False,False
60,2300.4602,2274.6646,0.865146,0.702492,0.53038,47.6934,False,False
61,2332.1391,2588.9951,0.962312,0.66138,0.565841,50.8822,False,False
62,2269.3039,2502.1587,0.890639,0.672738,0.55627,50.0216,False,False
63,2186.2968,2014.2738,0.855035,0.736549,0.4991,44.8807,True,False
64,2255.3811,2545.3297,0.856013,0.667091,0.561049,50.4513,False,False
65,2177.678,2442.428,0.929387,0.68055,0.549591,49.4209,False,False
66,2167.4688,2430.7952,0.870269,0.682072,0.54828,49.3031,False,False
67,2201.6658,2581.1918,0.918277,0.662401,0.564987,50.8054,False,False
68,2187.0061,2478.1349,0.872903,0.67588,0.553594,49.7809,False,False
